Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
317.0,60.0,1.0,94.0,13005.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,7.0,7.0,1980.0,1980.0,0.0,1.0,2.0,2.0,1.0,278.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,692.0,5.0,0.0,153.0,845.0,0.0,3.0,0.0,1.0,1153.0,1200.0,0.0,2353.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,10.0,5.0,1.0,4.0,1.0,1983.0,1.0,2.0,484.0,1.0,1.0,1.0,288.0,195.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,5.0,3.0,260000.0
323.0,60.0,1.0,86.0,10380.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,0.0,0.0,2.0,7.0,5.0,1986.0,1987.0,0.0,1.0,5.0,7.0,1.0,172.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,28.0,0.0,1474.0,0.0,1502.0,0.0,0.0,0.0,1.0,1553.0,1177.0,0.0,2730.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,5.0,1.0,4.0,1.0,1987.0,0.0,2.0,576.0,1.0,1.0,1.0,201.0,96.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,5.0,3.0,301000.0
325.0,80.0,1.0,96.0,11275.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,4.0,7.0,7.0,1967.0,2007.0,2.0,3.0,8.0,10.0,1.0,300.0,1.0,0.0,1.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,710.0,710.0,0.0,0.0,0.0,1.0,1898.0,1080.0,0.0,2978.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,11.0,5.0,1.0,2.0,3.0,1961.0,0.0,2.0,564.0,1.0,1.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,5.0,3.0,242000.0
380.0,60.0,1.0,60.0,8123.0,1.0,0.0,3.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,2.0,6.0,5.0,2000.0,2000.0,0.0,1.0,7.0,9.0,1.0,16.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,982.0,982.0,0.0,0.0,0.0,1.0,1007.0,793.0,0.0,1800.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,5.0,1.0,4.0,1.0,2000.0,0.0,2.0,463.0,1.0,1.0,1.0,100.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,3.0,179000.0
386.0,120.0,1.0,43.0,3182.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,5.0,2004.0,2005.0,0.0,1.0,7.0,9.0,1.0,16.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,24.0,5.0,0.0,1232.0,1256.0,0.0,0.0,0.0,1.0,1269.0,0.0,0.0,1269.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,2004.0,0.0,2.0,430.0,1.0,1.0,1.0,146.0,20.0,0.0,0.0,144.0,0.0,0.0,4.0,2010.0,5.0,3.0,192000.0
404.0,60.0,1.0,93.0,12090.0,1.0,3.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,8.0,5.0,1998.0,1998.0,1.0,1.0,7.0,9.0,1.0,650.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1141.0,1141.0,0.0,2.0,0.0,1.0,1165.0,1098.0,0.0,2263.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,10.0,5.0,1.0,4.0,3.0,1998.0,0.0,2.0,420.0,1.0,1.0,1.0,144.0,123.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,5.0,0.0,258000.0
474.0,20.0,1.0,110.0,14977.0,1.0,0.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,1.0,8.0,5.0,2006.0,2007.0,0.0,1.0,7.0,9.0,1.0,304.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1350.0,5.0,0.0,626.0,1976.0,0.0,0.0,0.0,1.0,1976.0,0.0,0.0,1976.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,5.0,1.0,0.0,1.0,2006.0,1.0,3.0,908.0,1.0,1.0,1.0,250.0,63.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,4.0,4.0,440000.0
479.0,20.0,1.0,79.0,10637.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,8.0,5.0,2007.0,2008.0,1.0,1.0,7.0,9.0,2.0,336.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1288.0,5.0,0.0,417.0,1705.0,0.0,0.0,0.0,1.0,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,2.0,1.0,2007.0,1.0,3.0,826.0,1.0,1.0,1.0,208.0,44.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,5.0,3.0,297000.0
541.0,20.0,1.0,85.0,14601.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,0.0,0.0,1.0,9.0,5.0,2006.0,2006.0,1.0,1.0,7.0,9.0,1.0,584.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1260.0,5.0,0.0,578.0,1838.0,0.0,0.0,0.0,1.0,1838.0,0.0,0.0,1838.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,8.0,5.0,1.0,2.0,1.0,2006.0,0.0,3.0,765.0,1.0,1.0,1.0,270.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,5.0,3.0,315000.0
596.0,20.0,1.0,69.0,11302.0,1.0,0.0,3.0,0.0,4.0,0.0,17.0,2.0,0.0,0.0,1.0,8.0,5.0,2005.0,2006.0,0.0,1.0,7.0,6.0,1.0,238.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1422.0,5.0,0.0,392.0,1814.0,0.0,0.0,0.0,1.0,1826.0,0.0,0.0,1826.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,2005.0,0.0,3.0,758.0,1.0,1.0,1.0,180.0,75.0,0.0,0.0,120.0,0.0,0.0,8.0,2006.0,4.0,4.0,319000.0
398.0,60.0,1.0,69.0,7590.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,3.0,0.0,0.0,2.0,5.0,5.0,1962.0,1962.0,0.0,1.0,7.0,9.0,1.0,288.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,540.0,5.0,0.0,324.0,864.0,0.0,3.0,0.0,1.0,876.0,936.0,0.0,1812.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,5.0,1.0,4.0,1.0,1962.0,1.0,1.0,264.0,1.0,1.0,1.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,5.0,3.0,169500.0
410.0,60.0,0.0,85.0,10800.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,0.0,0.0,2.0,8.0,5.0,2007.0,2008.0,0.0,1.0,7.0,9.0,2.0,100.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,789.0,5.0,0.0,245.0,1034.0,0.0,0.0,0.0,1.0,1050.0,1028.0,0.0,2078.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,5.0,1.0,2.0,1.0,2008.0,0.0,3.0,836.0,1.0,1.0,1.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,4.0,4.0,339750.0
469.0,20.0,1.0,98.0,11428.0,1.0,0.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,1.0,8.0,5.0,2006.0,2006.0,0.0,1.0,7.0,9.0,2.0,248.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1626.0,1626.0,0.0,0.0,0.0,1.0,1634.0,0.0,0.0,1634.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,2.0,1.0,2006.0,1.0,3.0,866.0,1.0,1.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,5.0,3.0,250000.0
482.0,20.0,1.0,72.0,11846.0,1.0,0.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,1.0,9.0,5.0,2003.0,2004.0,1.0,1.0,7.0,9.0,1.0,562.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1567.0,5.0,0.0,225.0,1792.0,0.0,0.0,0.0,1.0,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,5.0,1.0,2.0,1.0,2003.0,0.0,3.0,874.0,1.0,1.0,1.0,206.0,49.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,5.0,3.0,374000.0
524.0,60.0,1.0,130.0,40094.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,1.0,0.0,2.0,10.0,5.0,2007.0,2008.0,1.0,1.0,2.0,2.0,2.0,762.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2260.0,5.0,0.0,878.0,3138.0,0.0,0.0,0.0,1.0,3138.0,1538.0,0.0,4676.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,11.0,5.0,1.0,2.0,3.0,2007.0,0.0,3.0,884.0,1.0,1.0,1.0,208.0,406.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,4.0,4.0,184750.0
528.0,60.0,1.0,67.0,14948.0,1.0,0.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,9.0,5.0,2008.0,2008.0,1.0,1.0,7.0,9.0,2.0,268.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1330.0,5.0,0.0,122.0,1452.0,0.0,0.0,0.0,1.0,1476.0,1237.0,0.0,2713.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,11.0,5.0,1.0,2.0,1.0,2008.0,0.0,3.0,858.0,1.0,1.0,1.0,126.0,66.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,4.0,4.0,446261.0
578.0,80.0,1.0,96.0,11777.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,0.0,0.0,4.0,5.0,6.0,1966.0,1966.0,0.0,1.0,7.0,9.0,1.0,97.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,328.0,0.0,551.0,285.0,1164.0,0.0,0.0,0.0,1.0,1320.0,0.0,0.0,1320.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,2.0,1.0,1.0,1966.0,1.0,2.0,564.0,1.0,1.0,1.0,160.0,68.0,240.0,0.0,0.0,0.0,0.0,5.0,2006.0,5.0,0.0,164500.0
599.0,20.0,1.0,80.0,12984.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,5.0,6.0,1977.0,1977.0,0.0,1.0,5.0,7.0,1.0,459.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1283.0,3.0,147.0,0.0,1430.0,0.0,0.0,0.0,1.0,1647.0,0.0,0.0,1647.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,1977.0,0.0,2.0,621.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,5.0,3.0,217500.0
633.0,20.0,1.0,85.0,11900.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,0.0,0.0,1.0,7.0,5.0,1977.0,1977.0,1.0,1.0,5.0,7.0,1.0,209.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,822.0,5.0,0.0,564.0,1386.0,0.0,3.0,0.0,1.0,1411.0,0.0,0.0,1411.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,5.0,1.0,4.0,1.0,1977.0,0.0,2.0,544.0,1.0,1.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,5.0,2.0,82500.0
649.0,60.0,1.0,70.0,7700.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,3.0,0.0,0.0,2.0,6.0,5.0,1966.0,1966.0,0.0,1.0,4.0,5.0,1.0,351.0,2.0,1.0,1.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,756.0,756.0,0.0,3.0,0.0,1.0,1051.0,788.0,0.0,1839.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,7.0,5.0,1.0,4.0,1.0,1966.0,2.0,2.0,442.0,1.0,1.0,1.0,0.0,124.0,216.0,0.0,0.0,0.0,0.0,6.0,2010.0,5.0,3.0,155000.0
666.0,60.0,1.0,106.0,11194.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,8.0,5.0,2000.0,2000.0,0.0,1.0,7.0,9.0,1.0,40.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1406.0,1406.0,0.0,0.0,0.0,1.0,1454.0,482.0,0.0,1936.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,2000.0,1.0,2.0,504.0,1.0,1.0,1.0,188.0,124.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,5.0,3.0,230500.0
679.0,20.0,1.0,80.0,11844.0,1.0,0.0,3.0,0.0,4.0,0.0,17.0,2.0,0.0,0.0,1.0,8.0,5.0,2008.0,2008.0,1.0,1.0,7.0,9.0,2.0,464.0,1.0,1.0,2.0,0.0,2.0,2.0,5.0,0.0,5.0,0.0,2046.0,2046.0,0.0,0.0,0.0,1.0,2046.0,0.0,0.0,2046.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,2.0,1.0,2008.0,0.0,3.0,834.0,1.0,1.0,1.0,322.0,82.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,4.0,4.0,372500.0
701.0,20.0,1.0,85.0,14331.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,0.0,0.0,1.0,8.0,5.0,2002.0,2002.0,1.0,1.0,7.0,9.0,1.0,630.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1274.0,5.0,0.0,526.0,1800.0,0.0,0.0,0.0,1.0,1800.0,0.0,0.0,1800.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,2.0,1.0,2002.0,0.0,3.0,765.0,1.0,1.0,1.0,270.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,5.0,3.0,312500.0
719.0,60.0,1.0,96.0,10542.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,7.0,5.0,1993.0,1994.0,1.0,1.0,8.0,4.0,1.0,651.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1173.0,5.0,0.0,138.0,1311.0,0.0,0.0,0.0,1.0,1325.0,1093.0,0.0,2418.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,9.0,5.0,1.0,4.0,1.0,1993.0,1.0,3.0,983.0,1.0,1.0,1.0,250.0,154.0,216.0,0.0,0.0,0.0,0.0,8.0,2008.0,5.0,3.0,341000.0
760.0,60.0,1.0,65.0,12257.0,1.0,0.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,8.0,5.0,1995.0,1995.0,0.0,1.0,7.0,9.0,1.0,513.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,56.0,0.0,64.0,1198.0,1318.0,0.0,0.0,0.0,1.0,1328.0,1203.0,0.0,2531.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,5.0,1.0,4.0,1.0,1995.0,1.0,3.0,752.0,1.0,1.0,1.0,222.0,98.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,5.0,3.0,290000.0
764.0,60.0,1.0,82.0,9430.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,8.0,5.0,1999.0,1999.0,0.0,1.0,7.0,9.0,1.0,673.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1163.0,5.0,0.0,89.0,1252.0,0.0,0.0,0.0,1.0,1268.0,1097.0,0.0,2365.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,5.0,1.0,2.0,1.0,1999.0,1.0,3.0,856.0,1.0,1.0,1.0,0.0,128.0,0.0,0.0,180.0,0.0,0.0,7.0,2009.0,5.0,3.0,337000.0
775.0,20.0,1.0,110.0,14226.0,1.0,3.0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,8.0,5.0,2006.0,2006.0,1.0,1.0,7.0,9.0,1.0,375.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,1935.0,1935.0,0.0,2.0,0.0,1.0,1973.0,0.0,0.0,1973.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,9.0,5.0,1.0,2.0,1.0,2006.0,0.0,3.0,895.0,1.0,1.0,1.0,315.0,45.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,4.0,4.0,395000.0
424.0,60.0,1.0,80.0,9200.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,8.0,5.0,1998.0,1998.0,0.0,1.0,7.0,9.0,1.0,473.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,986.0,5.0,0.0,484.0,1470.0,0.0,2.0,0.0,1.0,1470.0,1160.0,0.0,2630.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,5.0,1.0,4.0,1.0,1998.0,0.0,3.0,696.0,1.0,1.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,5.0,3.0,315000.0
425.0,20.0,1.0,72.0,9000.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,0.0,0.0,1.0,6.0,5.0,1956.0,1956.0,0.0,1.0,8.0,10.0,1.0,74.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,616.0,5.0,0.0,580.0,1196.0,0.0,2.0,0.0,0.0,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,5.0,1.0,2.0,1.0,1956.0,1.0,1.0,297.0,1.0,1.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,5.0,3.0,139000.0
867.0,20.0,1.0,67.0,10656.0,1.0,0.0,1.0,0.0,4.0,0.0,18.0,2.0,0.0,0.0,1.0,8.0,5.0,2006.0,2007.0,0.0,1.0,7.0,9.0,2.0,274.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,1638.0,1638.0,0.0,0.0,0.0,1.0,1646.0,0.0,0.0,1646.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,2007.0,1.0,3.0,870.0,1.0,1.0,1.0,192.0,80.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,4.0,4.0,248900.0
507.0,60.0,1.0,80.0,9554.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,0.0,0.0,2.0,8.0,5.0,1993.0,1994.0,0.0,1.0,7.0,9.0,1.0,125.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,380.0,5.0,0.0,397.0,777.0,0.0,0.0,0.0,1.0,1065.0,846.0,0.0,1911.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,5.0,1.0,4.0,1.0,1993.0,1.0,2.0,471.0,1.0,1.0,1.0,182.0,81.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,5.0,3.0,215000.0
518.0,60.0,1.0,79.0,10208.0,1.0,0.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,7.0,5.0,1996.0,1997.0,0.0,1.0,7.0,9.0,1.0,921.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1264.0,1264.0,0.0,0.0,0.0,1.0,1277.0,1067.0,0.0,2344.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,1996.0,1.0,3.0,889.0,1.0,1.0,1.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,5.0,3.0,265000.0
525.0,60.0,1.0,95.0,11787.0,1.0,0.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,7.0,5.0,1996.0,1997.0,0.0,1.0,7.0,9.0,1.0,594.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,719.0,5.0,0.0,660.0,1379.0,0.0,0.0,0.0,1.0,1383.0,1015.0,0.0,2398.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,5.0,1.0,4.0,1.0,1996.0,0.0,3.0,834.0,1.0,1.0,1.0,239.0,60.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,5.0,3.0,315750.0
531.0,80.0,1.0,85.0,10200.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,0.0,0.0,4.0,6.0,5.0,1988.0,1989.0,0.0,1.0,3.0,3.0,1.0,219.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,783.0,5.0,0.0,678.0,1461.0,0.0,0.0,0.0,1.0,1509.0,0.0,0.0,1509.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1988.0,1.0,2.0,600.0,1.0,1.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,5.0,0.0,175000.0
641.0,120.0,1.0,62.0,12677.0,1.0,0.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,4.0,1.0,8.0,5.0,2003.0,2004.0,1.0,1.0,4.0,5.0,1.0,472.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1218.0,5.0,0.0,300.0,1518.0,0.0,0.0,0.0,1.0,1518.0,0.0,0.0,1518.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,5.0,1.0,2.0,1.0,2003.0,1.0,2.0,588.0,1.0,1.0,1.0,185.0,140.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,5.0,3.0,274000.0
662.0,60.0,1.0,52.0,46589.0,1.0,1.0,3.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,2.0,8.0,7.0,1994.0,2005.0,1.0,1.0,7.0,9.0,1.0,528.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1361.0,4.0,180.0,88.0,1629.0,0.0,0.0,0.0,1.0,1686.0,762.0,0.0,2448.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,5.0,1.0,4.0,1.0,1994.0,1.0,3.0,711.0,1.0,1.0,1.0,517.0,76.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,5.0,3.0,402000.0
668.0,20.0,1.0,65.0,8125.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,0.0,0.0,1.0,6.0,5.0,1994.0,1998.0,0.0,1.0,3.0,3.0,1.0,258.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1138.0,5.0,0.0,270.0,1408.0,0.0,0.0,0.0,1.0,1679.0,0.0,0.0,1679.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,1.0,1.0,1994.0,1.0,2.0,575.0,1.0,1.0,1.0,224.0,42.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,5.0,3.0,193500.0
674.0,20.0,1.0,110.0,14442.0,1.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,6.0,7.0,1957.0,2004.0,1.0,1.0,2.0,2.0,1.0,106.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1186.0,5.0,0.0,291.0,1477.0,0.0,0.0,0.0,1.0,1839.0,0.0,0.0,1839.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,2.0,4.0,1.0,1957.0,0.0,2.0,416.0,1.0,1.0,1.0,0.0,87.0,0.0,0.0,200.0,0.0,0.0,6.0,2007.0,5.0,3.0,257500.0
690.0,120.0,1.0,61.0,7577.0,1.0,0.0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,4.0,1.0,6.0,5.0,2005.0,2006.0,0.0,1.0,7.0,9.0,2.0,256.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,20.0,5.0,0.0,1342.0,1362.0,0.0,0.0,0.0,1.0,1362.0,0.0,0.0,1362.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,2005.0,1.0,2.0,460.0,1.0,1.0,1.0,192.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,5.0,3.0,194700.0
781.0,20.0,1.0,63.0,7875.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,7.0,5.0,1995.0,1996.0,0.0,1.0,3.0,3.0,1.0,38.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,0.0,5.0,0.0,1237.0,1237.0,0.0,2.0,0.0,1.0,1253.0,0.0,0.0,1253.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,5.0,1.0,4.0,1.0,1995.0,0.0,2.0,402.0,1.0,1.0,1.0,220.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,5.0,3.0,176000.0
811.0,20.0,1.0,78.0,10140.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,0.0,0.0,1.0,6.0,6.0,1974.0,1999.0,1.0,1.0,3.0,3.0,1.0,99.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,663.0,3.0,377.0,0.0,1040.0,0.0,1.0,0.0,1.0,1309.0,0.0,0.0,1309.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1974.0,1.0,2.0,484.0,1.0,1.0,1.0,265.0,0.0,0.0,0.0,0.0,648.0,0.0,1.0,2006.0,5.0,3.0,181000.0
831.0,20.0,1.0,80.0,11900.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,6.0,5.0,1957.0,1957.0,0.0,1.0,3.0,3.0,1.0,387.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,1040.0,5.0,0.0,352.0,1392.0,0.0,3.0,0.0,0.0,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,5.0,2.0,2.0,1.0,1957.0,1.0,2.0,458.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,6.0,2008.0,5.0,3.0,166000.0
